x,y,z,LR
37.397243,-7.8989205,11.895135,R
36.72556,-7.855455,13.835426,R
36.430122,5.1702933,11.113378,R
38.258614,-1.0160038,14.6643505,R
37.61498,-7.511531,14.669182,R
38.82719,-7.6770754,14.572035,R
40.272263,-8.570444,13.275662,R
42.73038,-10.667383,12.560642,R
52.618935,19.781702,9.575901,R
51.358173,16.605854,7.4752693,R
51.394264,14.105171,-0.2973144,R
54.664665,10.752867,11.313337,R
55.135815,11.364642,0.1972159,R
48.87359,6.9455237,-1.2521658,R
49.021416,0.9256357,4.1459446,R
46.412926,-5.8801374,6.623515,R
46.987755,-12.084639,11.840605,R
50.963493,-12.101802,11.220878,R
54.95542,-12.412539,10.188057,R
59.87694,-12.367764,9.631703,R
59.815437,0.54186344,10.704066,R
62.216652,-5.437764,7.3955207,R
65.15095,-10.809586,10.124748,R
67.39252,-8.734183,14.458212,R
66.06289,-6.402499,19.668756,R
13.055285,29.69018,-20.909323,R
11.633726,22.745834,-22.621487,R
11.261162,26.51471,-28.397242,R
17.591982,24.698563,-26.937454,R
21.7098,24.907227,-19.048557,R
26.116848,34.98577,-19.48018,R
22.416073,29.478027,-14.740674,R
23.908611,26.672115,-18.637516,R
30.896458,25.708551,-23.203526,R
35.561752,21.843563,-20.997618,R
33.782673,21.424168,-13.24851,R
37.66134,53.84038,-11.99753,R
36.28659,45.63228,-13.551463,R
36.52089,38.13252,-10.557184,R
48.963337,38.879616,-15.060201,R
42.658344,35.595085,-16.508503,R
40.1896,32.40804,-14.070341,R
43.33697,24.251228,-17.069649,R
37.610878,22.187084,-11.40819,R
31.28298,22.773228,-7.304058,R
32.292755,22.823414,-4.907969,R
38.018944,21.81527,-2.9168825,R
39.482582,16.086596,0.8597782,R
32.19039,24.19021,4.498973,R
35.87449,17.217524,5.160983,R
37.49839,9.606445,2.1082678,R
39.153244,3.6306405,3.7732983,R
42.12757,-1.8092194,5.419326,R
12.609874,31.747305,25.435688,R
12.194615,34.889698,21.372353,R
12.026782,37.704033,17.092747,R
9.715938,42.80749,18.70048,R
12.648656,40.866463,15.104022,R
11.02775,40.79374,12.2949505,R
10.696358,43.435364,7.1114335,R
10.671204,42.7484,1.5842505,R
10.148255,41.230526,-3.223463,R
9.290615,65.88263,19.550379,R
6.4776664,65.02427,13.636642,R
8.4071045,58.6469,9.160407,R
8.271662,67.88883,3.288221,R
6.5105033,59.758118,3.703912,R
7.5091124,53.30415,3.777436,R
9.170796,48.823753,-0.09545173,R
10.693655,43.84534,-3.8536065,R
9.511919,39.634502,-7.6374497,R
4.941593,40.130333,-10.786446,R
5.3186502,40.528988,-15.391309,R
2.8852448,40.35958,-19.562052,R
2.5750375,51.27893,-22.827175,R
2.5662997,45.692787,-24.872818,R
2.7038474,39.930656,-28.179403,R
7.6179056,37.356506,-25.172688,R
12.117086,34.03398,-20.63214,R
11.924626,27.92044,-19.96745,R
10.802182,-39.441914,3.2377248,R
15.54762,-37.921425,2.5963614,R
13.349588,-36.392467,4.765873,R
14.483602,-34.723766,4.3352256,R
13.499019,-34.12691,0.51026917,R
6.470874,-25.33492,6.883658,R
8.203344,-28.710257,1.4323713,R
12.430923,-30.77882,-2.5392747,R
11.873174,-26.588907,-3.9988518,R
9.404336,-25.57275,-8.369887,R
4.6807055,-23.65993,-13.682843,R
1.7612909,-1.4591045,13.870305,R
2.5491033,-2.751306,9.058891,R
4.2228427,-3.4157424,5.1648684,R
2.138683,7.5732727,3.6222591,R
2.9666228,-0.27115107,1.591073,R
2.8716888,-8.246099,-0.1447607,R
3.421922,-14.107168,-5.1706834,R
1.6588637,-18.455938,-10.782271,R
3.8188183,-19.889336,-17.786297,R
4.9924808,-12.217148,-14.32471,R
5.110046,-4.176627,-15.2353945,R
7.8731155,-0.07719065,-13.867696,R
4.3690233,13.05036,-12.16293,R
4.2519937,10.6208935,-15.526996,R
6.1509237,7.563325,-17.663572,R
6.8987746,13.606369,-24.19421,R
9.481759,21.705685,-24.638657,R
7.7299204,-49.61376,43.22954,R
10.713282,-49.545586,39.745766,R
13.351616,-48.672867,36.835915,R
2.8655775,-42.05378,40.67051,R
10.712616,-44.689327,36.12732,R
13.448443,-47.936756,34.146244,R
10.7677555,-48.690735,32.72042,R
5.634599,-51.15023,31.045868,R
1.9793472,-51.41638,26.145971,R
5.486363,-21.255945,43.36599,R
1.5519881,-25.518188,41.417126,R
1.8273693,-29.756332,35.161354,R
4.328855,-22.065948,29.596447,R
3.103883,-28.159485,28.64621,R
1.0932958,-33.848286,29.655054,R
1.8811585,-38.976006,27.241604,R
1.8797814,-44.25994,25.251003,R
1.0413883,-48.560253,20.158924,R
2.9899194,-46.98835,17.303202,R
4.572711,-47.06782,15.018878,R
5.044932,-46.98752,12.4656725,R
0.7000057,-38.103455,17.795406,R
2.0492384,-42.912846,13.280688,R
5.8021846,-45.951168,9.304423,R
6.684886,-44.044056,6.4073,R
8.245367,-41.875526,4.298249,R
9.29387,-45.21753,1.0212152,R
17.752844,-102.12751,11.897306,R
15.75115,-103.87201,4.2500296,R
10.496895,-102.29308,11.8058195,R
6.9182024,-100.6201,11.022538,R
7.1505723,-97.48618,6.6720786,R
3.611117,-89.43779,16.180042,R
2.2725756,-90.57133,9.230153,R
6.9477143,-91.68606,4.260254,R
8.63727,-86.698524,6.560717,R
12.226535,-82.36005,8.71053,R
12.99308,-78.99711,9.850684,R
16.223732,-76.900955,28.711544,R
13.66476,-76.72675,24.166786,R
11.399224,-71.85671,22.947327,R
20.483868,-66.70854,22.376001,R
16.94578,-69.527084,19.497707,R
4.669397,-66.9854,16.970963,R
5.008143,-66.52851,11.126968,R
10.880361,-72.25542,13.3951235,R
13.512743,-75.145325,11.005001,R
17.176804,-71.640274,8.0824175,R
21.65248,-68.68031,5.045803,R
25.142193,-64.44728,3.717802,R
21.22762,-61.036366,7.2769256,R
24.999111,-60.69863,5.200857,R
26.120861,-59.493366,3.2760823,R
22.434109,-54.463177,3.3707905,R
15.967926,-51.42821,1.572877,R
29.91455,-52.020744,45.619026,R
30.081787,-55.165092,44.469456,R
31.191212,-58.060436,46.66053,R
26.161915,-57.050133,49.754646,R
28.614965,-58.88241,48.540703,R
31.255468,-63.623634,47.98986,R
31.553492,-65.92076,41.524975,R
31.025946,-66.50719,36.826263,R
31.356237,-67.384926,30.817932,R
16.34141,-65.45265,56.354614,R
19.516064,-64.648705,53.30375,R
24.06747,-65.20604,49.411846,R
20.121933,-68.4253,45.85906,R
21.38387,-64.63104,43.361034,R
23.27385,-62.54593,41.27783,R
25.975489,-62.398083,34.426754,R
29.732504,-65.008194,28.922062,R
31.445572,-70.10651,24.596714,R
31.092957,-73.57736,20.113863,R
28.839685,-77.98509,16.865559,R
25.409004,-83.02556,15.775747,R
20.906687,-86.59404,21.614656,R
21.936699,-86.81679,18.97395,R
26.206013,-88.72027,19.019745,R
24.96368,-96.16527,19.203396,R
21.91299,-99.49065,14.151332,R
26.14068,-99.81146,7.609816,R
47.835945,-45.520718,10.988015,R
51.518974,-45.827286,7.5857706,R
50.342503,-48.757534,10.726669,R
53.88787,-52.286804,11.718164,R
56.015198,-58.172264,11.738167,R
48.73669,-54.63791,17.819157,R
52.92121,-59.087646,13.563922,R
49.621185,-58.615227,8.837816,R
45.335938,-59.039967,8.88867,R
42.249798,-61.816174,9.684721,R
42.32087,-65.08828,9.637974,R
50.37255,-59.796276,31.655628,R
52.640484,-63.8787,27.283997,R
48.75053,-65.92409,22.735075,R
45.75178,-71.35494,29.05479,R
44.05842,-68.11806,24.231192,R
42.11094,-63.936775,20.653831,R
39.544544,-64.66455,17.575403,R
41.878834,-66.88588,13.840925,R
46.594475,-69.632034,10.37361,R
51.32301,-75.80663,11.380414,R
43.98865,-80.07316,8.023352,R
36.724876,-80.68315,4.6161885,R
37.596794,-82.08138,11.965408,R
34.074394,-82.0309,6.876447,R
31.267551,-83.72014,4.0389414,R
28.704304,-88.969444,5.4295917,R
29.382313,-94.789604,5.158677,R
59.288536,-16.339336,30.959534,R
59.08653,-20.655813,29.883167,R
62.641197,-23.51768,29.385983,R
56.28438,-22.92585,36.09229,R
61.83178,-23.373234,34.85813,R
63.2292,-27.730062,30.962616,R
59.616333,-30.626255,33.960575,R
56.64884,-33.70419,34.775856,R
58.920555,-35.389294,32.58322,R
46.831196,-32.76487,45.91198,R
50.923943,-34.74677,50.300404,R
56.276848,-36.27815,50.420788,R
54.10261,-44.662594,45.559204,R
56.96984,-41.269966,45.901947,R
59.10556,-37.0964,44.4341,R
62.809135,-37.96526,38.758034,R
65.75844,-37.63973,33.48457,R
65.67134,-36.304207,28.315845,R
66.0443,-39.3216,23.15156,R
63.468403,-43.198845,18.684935,R
60.013195,-44.4746,16.003866,R
54.469585,-47.29608,23.326859,R
55.7412,-46.384266,18.713648,R
55.664623,-44.03393,14.875586,R
50.614796,-44.113155,13.754026,R
47.162357,-44.255928,12.770769,R
47.22918,-41.637234,9.51527,R
39.95005,-18.916925,-0.33233812,R
38.36703,-19.239477,3.873774,R
37.79692,-23.078983,1.9678707,R
40.079884,-23.375244,2.246853,R
34.700104,-24.287859,9.94339,R
37.572166,-24.336927,6.214584,R
43.162666,-19.124855,5.433052,R
49.646015,-17.854176,8.516727,R
54.213573,-18.324802,5.086671,R
59.184822,-18.141493,5.9763026,R
38.348137,-23.227722,16.883167,R
35.683266,-28.955067,18.920574,R
37.334705,-31.591522,16.285822,R
41.5998,-34.75814,17.941576,R
41.346306,-33.202045,14.155706,R
43.166206,-29.911066,11.336121,R
49.253,-26.155924,8.639387,R
56.928394,-21.989544,8.547095,R
66.80691,-18.871555,6.880449,R
69.20198,-22.051659,1.9595506,R
66.567276,-27.207006,-1.3090861,R
61.380524,-31.860653,-1.2624176,R
69.15511,-33.539253,7.4495254,R
64.028755,-34.46313,3.177123,R
56.48296,-34.99198,1.8617016,R
52.212543,-37.135956,4.2531543,R
49.05709,-39.86558,6.9717774,R
13.153753,16.92255,-19.995226,R
17.104399,10.728574,-19.616514,R
22.351955,3.8799336,-16.9331,R
24.03774,9.240841,-22.450733,R
24.752079,4.4578214,-17.036716,R
25.368515,-0.28384405,-16.303854,R
27.064783,-4.3547716,-22.280264,R
31.720642,-6.4401755,-24.535595,R
29.324642,-6.2157526,-26.608791,R
37.994255,13.111986,-16.352259,R
35.17939,7.4001036,-19.121489,R
32.00602,5.0180044,-21.584402,R
35.966873,10.451319,-26.935217,R
33.557217,7.8494806,-27.420553,R
29.883087,4.409925,-23.523281,R
26.231989,3.345469,-23.514547,R
21.792824,0.17513111,-23.720016,R
20.057655,-3.2256813,-28.094427,R
22.954876,-1.7834402,-38.59805,R
29.919403,-2.61349,-38.562847,R
31.887653,-7.0760436,-41.977028,R
35.109142,3.0692887,-46.590862,R
34.18233,-4.770434,-46.85885,R
36.48654,-5.804368,-38.825813,R
39.897026,-7.9874887,-35.428585,R
42.53589,-12.938052,-33.745808,R
42.877937,-15.519661,-27.121387,R
45.463043,-18.937943,-33.136963,R
18.500446,-37.743553,1.449836,R
21.207302,-37.828815,0.10209112,R
22.467607,-37.031403,-1.7799972,R
29.687445,-38.152637,2.9247105,R
27.22288,-40.52289,-2.4710681,R
19.807018,-34.776825,-5.640674,R
16.921263,-33.243244,-10.145904,R
17.263073,-35.29994,-15.288902,R
23.294155,-37.831783,-16.411623,R
25.204168,-24.994083,-9.977942,R
33.62318,-28.491863,-7.9082384,R
38.40489,-33.155937,-9.074839,R
39.216118,-26.309195,-14.945152,R
37.676826,-30.778004,-13.412834,R
34.55775,-33.324615,-11.634273,R
27.383541,-28.625889,-11.675596,R
19.162697,-31.94963,-19.078,R
30.372381,-36.599014,-15.849904,R
34.150806,-33.980694,-16.860897,R
35.748444,-30.421228,-19.223618,R
35.7361,-27.088116,-22.653524,R
30.288898,-23.25652,-31.713974,R
35.31128,-22.051025,-26.800335,R
36.50338,-25.02445,-28.924952,R
40.791164,-22.64291,-27.32433,R
41.34926,-18.422926,-25.075031,R
42.506855,-23.95236,-22.991972,R
17.035862,-103.836365,-4.1812234,R
17.548866,-102.90271,-10.888201,R
18.626217,-99.71504,-16.62201,R
12.942973,-96.617516,-7.1982813,R
13.824191,-96.39648,-13.608442,R
20.21364,-94.39015,-12.65267,R
22.733809,-89.75527,-8.339942,R
25.043768,-84.64036,-11.887053,R
29.866444,-79.35121,-10.164444,R
1.097815,-76.65446,-0.11282605,R
6.1476307,-80.414925,-6.901841,R
10.110295,-82.4748,-10.129238,R
15.700983,-71.34013,-9.753458,R
14.847796,-76.458855,-10.953985,R
16.79031,-80.43601,-15.272234,R
21.776073,-79.648056,-9.605314,R
28.07041,-77.49028,-9.790712,R
30.537853,-74.11649,-15.344737,R
31.608562,-66.812,-17.926289,R
35.009193,-58.16142,-19.021046,R
37.327953,-51.538902,-22.331217,R
25.278637,-51.858276,-16.92246,R
31.667648,-47.92177,-20.926197,R
39.048878,-45.01757,-25.217104,R
41.512268,-38.6323,-25.916086,R
42.45135,-31.807343,-23.475006,R
44.9251,-28.588085,-23.529514,R
54.545357,-45.557873,5.7761035,R
58.56991,-44.30706,4.1147604,R
63.34553,-43.104164,1.679712,R
63.820168,-56.585938,1.7302793,R
67.58552,-48.363014,0.61238945,R
68.295395,-41.74516,-1.6112684,R
69.003876,-40.23893,-6.676982,R
65.83158,-39.23202,-11.395563,R
63.789722,-40.233974,-14.671689,R
42.976433,-66.422356,0.62687695,R
46.39692,-61.59368,-0.9841496,R
53.417004,-60.118233,-3.5101273,R
47.068317,-64.340965,-7.214723,R
53.44997,-64.7243,-7.981141,R
57.921227,-56.039642,-8.405093,R
56.485302,-50.58733,-12.571704,R
59.661457,-46.0277,-15.460821,R
59.392353,-40.182903,-18.028004,R
58.482197,-40.965195,-20.729033,R
58.645405,-40.296078,-23.964397,R
57.721306,-38.349926,-27.106937,R
47.223,-46.98625,-17.620373,R
50.07713,-42.31066,-22.646063,R
54.230274,-37.14341,-29.963573,R
49.73712,-33.606407,-28.147785,R
47.368305,-31.108932,-25.648127,R
48.177223,-24.84254,-29.557608,R
40.04354,-18.799644,-4.8008585,R
43.88141,-15.324163,-7.0368013,R
48.451576,-7.8608484,-7.9195204,R
51.549065,-5.999311,-1.713266,R
51.27883,-1.4091898,-4.3969836,R
50.907692,4.1376953,-7.038619,R
56.285606,12.09788,-10.063562,R
57.380596,9.302595,-18.029398,R
52.316917,5.8990955,-24.259878,R
59.481915,-14.977327,-5.915052,R
56.895702,-12.66028,-8.913742,R
54.873516,-10.296434,-14.272316,R
50.236248,-16.342302,-15.400945,R
50.10388,-11.857313,-16.999752,R
51.72646,-6.8600516,-17.747776,R
50.841583,-3.6355786,-21.623034,R
52.31725,1.1423483,-24.911846,R
54.380577,7.8204727,-26.888111,R
56.591393,6.63264,-33.465885,R
50.692833,-1.5020883,-33.84547,R
48.893818,-6.1636972,-32.73721,R
56.766884,-13.862256,-27.736414,R
52.866627,-12.3123,-30.50443,R
53.598236,-9.349703,-37.140453,R
55.633263,-15.309967,-40.788277,R
51.081764,-21.061762,-35.80557,R
23.705587,-11.052026,60.912464,R
23.919567,-10.167212,57.580017,R
25.499155,-11.408323,57.152355,R
25.03506,-11.740049,65.316795,R
23.255634,-11.808306,63.52306,R
28.053802,-11.506521,66.51933,R
26.307709,-12.211355,68.65711,R
28.324146,-12.3770485,61.002357,R
29.726002,-12.435475,65.6,R
27.228176,-12.141167,57.248768,R
42.89482,43.66146,24.815176,R
44.514317,41.35395,23.72907,R
43.148373,41.62832,26.603321,R
38.841778,45.840607,26.153173,R
42.144234,45.83703,23.790642,R
36.164223,42.500305,25.997772,R
35.500313,46.182842,25.789555,R
10.898951,23.370432,30.625717,R
10.19471,25.71542,29.064236,R
11.584683,26.180206,28.94931,R
11.513463,21.562008,32.27006,R
10.439406,20.90308,32.156326,R
7.279313,-53.32072,46.633694,R
7.3447638,-53.34788,44.63949,R
7.9491615,-52.022644,45.977425,R
6.774951,-52.43399,48.632927,R
6.893403,-54.11738,47.961876,R
31.686045,-48.979073,42.107693,R
31.035364,-49.93552,41.012592,R
30.953405,-49.58009,43.06838,R
33.961685,-47.951725,44.007225,R
33.004715,-47.99237,42.168648,R
66.13137,-9.219935,27.03107,R
64.685684,-12.860979,27.320206,R
64.266754,-11.836021,29.273926,R
42.806446,-11.197679,-0.03256892,R
41.946175,-12.807828,-2.630032,R
41.310467,-14.948331,-1.6888437,R
12.882967,22.799341,-17.271055,R
13.183426,19.856503,-16.16061,R
13.520309,21.796816,-16.940884,R
11.704616,-45.11342,-1.1249958,R
12.953295,-44.797596,-1.985102,R
11.1622095,-41.275417,-0.38400513,R
23.574131,-99.94515,2.552296,R
23.720394,-100.19243,0.543663,R
22.201733,-102.43516,1.4301813,R
47.198578,-41.673466,7.076865,R
47.621468,-41.49659,5.6049094,R
48.36259,-42.56089,6.733847,R
8.549124,17.663784,66.43019,R
8.1606045,20.932575,64.85945,R
11.06132,19.238882,64.73782,R
29.766636,18.671753,48.221798,R
27.677408,20.007904,46.33264,R
28.982208,21.30888,48.17292,R
29.111935,24.162634,47.792366,R
30.782257,22.353552,50.15901,R
1.8488958,-36.508564,63.552635,R
2.6628754,-35.61189,61.29072,R
1.891948,-32.79074,62.77215,R
10.779051,12.73184,67.508934,R
7.3880515,11.618351,68.62896,R
7.787528,14.689552,67.473785,R
5.726064,15.5332,65.37614,R
30.45,-33.888416,70.61613,R
28.125973,-35.442192,67.553314,R
28.722645,-33.48847,71.33829,R
0.49099016,-34.534836,68.038536,R
0.97916746,-38.57769,68.76497,R
1.4490432,-37.91892,65.80779,R
2.4056454,-40.342075,64.231094,R
41.718884,-14.384848,40.679405,R
39.540436,-15.248116,38.343678,R
38.96087,-14.672025,40.777252,R
31.092539,-28.713043,69.30867,R
33.543865,-29.597635,69.56121,R
32.418785,-31.906397,71.03438,R
32.22934,-34.983154,68.86135,R
33.499134,23.504816,51.148182,R
33.271683,21.112537,51.275684,R
44.187695,-11.951384,46.226093,R
47.45906,-10.469594,46.50698,R
44.508766,-12.780576,42.937576,R
44.92325,-13.087858,40.162903,R
46.418102,23.990385,4.2104235,R
45.877575,22.681757,5.8008094,R
48.75363,23.341442,5.410746,R
39.07406,8.900232,24.518356,R
41.79461,8.304783,22.972828,R
41.280083,7.3624587,23.822716,R
43.65911,6.222759,23.048168,R
40.620533,6.4990807,24.749903,R
27.09289,60.85155,-13.391065,R
27.88089,56.343037,-14.75298,R
30.36613,59.789196,-12.439579,R
51.41928,25.772985,1.6787949,R
48.721058,26.813726,1.0814383,R
47.063557,25.414282,2.6278615,R
43.839794,24.828165,3.678698,R
10.893557,58.858112,31.227642,R
7.8219795,61.530495,29.69111,R
10.898725,61.706703,28.300457,R
26.42388,59.557823,-7.4242616,R
22.778309,59.95997,-8.397501,R
25.276989,62.471733,-11.069415,R
23.6769,62.384644,-14.007876,R
1.1832238,-9.6671505,19.697695,R
1.4824482,-9.866011,17.406136,R
1.266058,-7.0063996,18.665524,R
1.9168152,36.750076,-5.076413,R
2.2054694,32.77305,-5.44597,R
2.449524,35.56673,-8.692774,R
4.1268234,33.79493,-10.4952755,R
6.4402122,36.564384,-9.13365,R
13.168901,-22.065372,40.217064,R
12.534592,-24.311739,39.797356,R
12.031133,-21.386402,40.50827,R
0.6781976,-6.5854363,23.280037,R
0.24544922,-9.83987,24.063946,R
0.73941076,-10.00687,21.811996,R
0.9042722,-12.980601,20.540043,R
15.155516,-82.83294,38.785233,R
11.956827,-81.66997,37.159775,R
15.830663,-80.59327,36.0128,R
3.7188473,-54.576702,20.851276,R
1.4338148,-59.988365,18.05566,R
1.7164567,-55.96869,17.869402,R
1.2112306,-58.185688,14.742538,R
4.1355352,-53.381287,17.85661,R
18.370842,-60.500244,66.85866,R
20.736938,-63.55541,64.490524,R
18.135382,-63.841595,65.13263,R
18.33619,-80.343994,42.591423,R
19.311602,-81.89931,44.50625,R
17.334637,-83.23417,41.1289,R
15.056292,-85.31853,40.93448,R
50.80229,-55.286522,32.729267,R
48.52066,-55.481262,31.038925,R
48.680958,-56.00689,33.164562,R
32.53887,-75.5085,32.040733,R
33.398743,-79.32453,31.642994,R
33.41416,-76.7514,28.351288,R
33.69756,-77.38435,25.412663,R
33.08868,-74.24284,25.994183,R
45.435333,-26.951578,39.764595,R
46.293728,-27.645649,39.460197,R
45.42208,-28.67249,39.957428,R
54.404633,-55.226215,38.319923,R
56.5297,-54.73548,36.932076,R
53.50636,-55.29492,34.21615,R
53.16737,-55.087658,31.416758,R
42.141724,-13.566116,18.921028,R
40.0095,-15.402191,19.660908,R
41.59746,-15.276438,19.379242,R
54.068703,-36.484844,28.174606,R
53.80544,-36.248203,25.883602,R
56.859993,-36.2873,25.648708,R
59.987732,-35.482964,23.302639,R
60.348663,-35.84376,26.022625,R
29.738739,20.625427,-11.637897,R
29.257574,19.248514,-12.884265,R
30.127178,19.289692,-11.332325,R
48.65599,12.05542,-27.636648,R
46.51599,13.53729,-29.89829,R
46.79241,10.74736,-30.393972,R
48.86199,11.972611,-33.662605,R
49.0063,10.029053,-30.163021,R
11.875366,-23.12675,-13.377622,R
16.021938,-24.882366,-10.131889,R
14.877467,-24.158558,-12.752484,R
31.553074,-10.115329,-26.340435,R
30.410547,-10.911369,-24.970268,R
27.685068,-8.665655,-26.767384,R
23.722504,-6.7173986,-27.318798,R
24.83457,-6.5270705,-28.26237,R
13.487755,-80.493256,5.039551,R
10.92146,-82.64767,2.6772358,R
10.143835,-80.53081,4.4099817,R
29.758617,-45.31926,-9.344805,R
30.983715,-47.54716,-8.175703,R
32.542294,-44.597168,-9.262728,R
34.091957,-43.67672,-10.019844,R
33.278755,-41.663063,-11.073572,R
45.195328,-66.28501,7.0732603,R
45.997738,-65.507095,5.29776,R
45.63846,-67.262,4.787815,R
34.668114,-75.070724,-15.658424,R
38.015896,-72.32785,-16.750782,R
36.377113,-71.61751,-15.422452,R
37.42113,-69.34074,-16.484211,R
34.7311,-71.66178,-15.311435,R
66.35596,-13.911804,4.7342644,R
66.94796,-11.90157,2.7594135,R
68.19661,-13.486142,1.2630035,R
68.131966,-30.877304,-16.114052,R
68.76634,-27.488525,-16.274868,R
65.54991,-31.148468,-18.751617,R
62.883106,-30.771027,-19.706099,R
62.391808,-34.233055,-18.430197,R
23.225492,3.8725178,68.269775,R
24.236034,6.5516005,66.657974,R
25.93162,3.717855,66.26735,R
24.401613,-0.37261122,49.953815,R
24.060059,2.5873196,50.461235,R
24.682049,2.3505948,50.13103,R
25.5343,4.663012,50.05988,R
25.258186,2.0847614,50.38656,R
11.519786,-20.904167,76.52861,R
10.114797,-19.023758,75.32329,R
12.487179,-17.772343,73.792404,R
21.833094,-2.5832756,66.89469,R
20.153435,-3.5205414,68.08171,R
22.03565,0.54882026,68.69502,R
20.47591,3.331324,68.77891,R
22.097992,-26.887913,55.224632,R
20.390066,-28.379587,55.872437,R
20.908232,-27.186356,57.2906,R
15.778975,-21.479753,75.38216,R
15.003281,-24.496397,73.88745,R
13.52348,-22.763254,76.25461,R
11.084964,-24.080772,76.86942,R
42.48285,-8.089087,61.846973,R
43.048363,-11.469348,60.15864,R
42.37807,-11.10691,62.956604,R
25.48446,-23.936064,58.92096,R
26.753504,-23.876577,57.650837,R
23.979946,-24.785578,55.654686,R
23.344303,-26.10962,53.683113,R
25.93223,1.1769459,51.246685,R
25.690586,-1.3010646,49.308537,R
36.156956,-7.1170745,60.60769,R
35.544548,-6.646487,56.99933,R
39.044685,-6.062288,60.85398,R
41.794777,-5.8042607,60.20994,R
